p_infants_s,p_infants_e,p_infants_i,p_infants_r,p_infants_v,p_children_s,p_children_e,p_children_i,p_children_r,p_children_v,p_adults_s,p_adults_e,p_adults_i,p_adults_r,p_adults_v,p_matures_s,p_matures_e,p_matures_i,p_matures_r,p_matures_v,pw_children_s,pw_children_e,pw_children_i,pw_children_r,pw_children_v,pw_adults_s,pw_adults_e,pw_adults_i,pw_adults_r,pw_adults_v,pw_matures_s,pw_matures_e,pw_matures_i,pw_matures_r,pw_matures_v,ij_infants_s,ij_infants_e,ij_infants_i,ij_infants_r,ij_infants_v,ij_children_s,ij_children_e,ij_children_i,ij_children_r,ij_children_v,ij_adults_s,ij_adults_e,ij_adults_i,ij_adults_r,ij_adults_v,ij_matures_s,ij_matures_e,ij_matures_i,ij_matures_r,ij_matures_v,ia_infants_s,ia_infants_e,ia_infants_i,ia_infants_r,ia_infants_v,ia_children_s,ia_children_e,ia_children_i,ia_children_r,ia_children_v,ia_adults_s,ia_adults_e,ia_adults_i,ia_adults_r,ia_adults_v,ia_matures_s,ia_matures_e,ia_matures_i,ia_matures_r,ia_matures_v,ib_infants_s,ib_infants_e,ib_infants_i,ib_infants_r,ib_infants_v,ib_children_s,ib_children_e,ib_children_i,ib_children_r,ib_children_v,ib_adults_s,ib_adults_e,ib_adults_i,ib_adults_r,ib_adults_v,ib_matures_s,ib_matures_e,ib_matures_i,ib_matures_r,ib_matures_v
0.0115689933788,0.00827913419398,0.00789129009346,0.0227699680929,4.62979646666e-05,0.0237049848463,0.0203320537019,0.0194732127646,0.0561749155594,0.000109705939672,0.0155068443493,0.023104445177,0.0236194641266,0.07323659499,0.000124172219216,0.00698640828466,0.00589328105536,0.00567693068496,0.0165193907531,3.21514087579e-05,2.10418118698e-05,2.16503581936e-05,2.10770295281e-05,6.18012447215e-05,1.1510050868e-07,0.000356725337146,0.000629595617507,0.000651484469248,0.00204559427595,3.37628158794e-06,6.34817371394e-05,6.43287903933e-05,6.29391159471e-05,0.000185961689459,3.45301526039e-07,0.00958555688591,0.00736242665756,0.007388958826,0.0228566162848,4.32586078455e-05,0.0116028679595,0.018610276084,0.0195252216785,0.062891346691,0.000103238761813,0.0121038970393,0.0296581205427,0.0322843876266,0.108505116279,0.00016733056173,0.0157495205469,0.0214375366178,0.0221849600466,0.0704329415294,0.000118981953611,0.000423227690185,0.00230504259681,0.00256814948188,0.00877444612998,1.28976514448e-05,0.00124261496345,0.00676770563129,0.00754019892499,0.0257621566593,3.78680673557e-05,0.00152252856717,0.00829221074986,0.00923871722386,0.0315653847888,4.63982939434e-05,0.000541991632993,0.00295187160514,0.00328881016941,0.0112366853514,1.65169229956e-05,0.000163522117621,0.000232412809875,0.000241449273231,0.000769702389158,1.28976514448e-06,0.000480108071665,0.000682374149767,0.000708905600434,0.00225987979603,3.78680673557e-06,0.00588258049308,0.00836086935277,0.00868594906577,0.0276894424181,4.63982939434e-05,0.000209408839769,0.00029763127809,0.000309203506572,0.000985692251461,1.65169229956e-06
0.011378240955,0.00696301790356,0.00715536814133,0.0250280223053,3.10344185569e-05,0.0232545440055,0.0170825747511,0.0176398571974,0.0617443588508,7.35380070048e-05,0.0151550251459,0.0192683299758,0.0211346877913,0.079950242916,8.32350331605e-05,0.0068585363552,0.00494911020116,0.00513684139922,0.018142122522,2.15517093196e-05,2.06030149133e-05,1.81530685816e-05,1.90324972768e-05,6.78198099593e-05,7.71540906431e-08,0.000347973910393,0.000524310586338,0.000581660139196,0.00223056815885,2.26318665886e-06,6.22022054435e-05,5.39167093273e-05,5.67807621341e-05,0.000203925495288,2.31462271929e-07,0.00945003733763,0.00616209665046,0.00663511643762,0.0249605697574,2.89970790667e-05,0.0113560232778,0.0154885713083,0.0173908169229,0.0684283367329,6.92029329685e-05,0.0118166914369,0.0245889454652,0.0285702725525,0.117630777693,0.000112164902442,0.0154338098271,0.0178697068333,0.0198086814364,0.0767319866993,7.97558980331e-05,0.000407852114168,0.0019048077066,0.00226354373994,0.0094989144451,8.64554449039e-06,0.00119747160144,0.00559259853171,0.00664586317696,0.0278892272404,2.53836958216e-05,0.00146721613307,0.00685239698515,0.00814292185276,0.0341716029815,3.11016712059e-05,0.000522301443181,0.00243932489149,0.00289872755591,0.0121644501793,1.10716120073e-05,0.000160195082853,0.000193646748184,0.000215436221869,0.000838233747674,8.64554449039e-07,0.000470339752433,0.000568555301311,0.000632530146707,0.0024610908546,2.53836958216e-06,0.00576289301529,0.0069662905544,0.00775014985564,0.0301548045271,3.11016712059e-05,0.000205148189891,0.000247986886742,0.00027589080867,0.00107345452169,1.10716120073e-06
0.0113153541259,0.00576516475363,0.00639370638725,0.0270606554695,2.08029875468e-05,0.0231062419617,0.0141378327962,0.0157483836172,0.0667531204491,4.92939876135e-05,0.0150396334496,0.0159014100103,0.0186746679222,0.085920015383,5.57940969675e-05,0.00681642708106,0.00409529147048,0.00458195172302,0.0196000453732,1.44465390826e-05,2.04587350399e-05,1.50118261019e-05,1.69465504751e-05,7.32167152844e-05,5.17179203434e-08,0.000345107012859,0.000432453503921,0.000512989042957,0.0023947093627,1.51705899674e-06,6.17813855174e-05,4.45807861053e-05,5.05191495052e-05,0.000220020159576,1.5515376103e-07,0.00940535417541,0.00509286687659,0.00588141974948,0.0268377391423,1.94373183957e-05,0.0112750081961,0.0127725128205,0.0153079446394,0.0733310974175,4.63881013303e-05,0.0117226534351,0.0202474330941,0.0250106697233,0.125662909434,7.51863633082e-05,0.0153300788951,0.0147450630729,0.0174730053159,0.0823223314468,5.34619635461e-05,0.000402854568866,0.00156647043013,0.00197450004441,0.0101341432266,5.79528029626e-06,0.00118279859039,0.00459922552665,0.00579721827614,0.0297542866574,1.7015195793e-05,0.00144923785409,0.00563525505258,0.00710310972841,0.0364567889203,2.0848068334e-05,0.000515901512832,0.00200604517652,0.00252857392895,0.012977933542,7.42152156928e-06,0.000159102251062,0.000159758937923,0.000189920467645,0.000899015170371,5.79528029626e-07,0.000467131150614,0.000469059211888,0.000557614779074,0.00263954776348,1.7015195793e-06,0.00572357924495,0.00574720304198,0.00683224052171,0.0323413687467,2.0848068334e-05,0.000203748693353,0.000204589656249,0.00024321495683,0.0011512921096,7.42152156928e-07
0.0113153480459,0.00472630138347,0.00563554340199,0.0288645460812,1.39448111601e-05,0.0231062276286,0.0115897314531,0.0138711681947,0.0711947024282,3.30431072486e-05,0.0150396223078,0.013035554304,0.0163140156906,0.0911649282515,3.74003082159e-05,0.00681642301105,0.00335723525575,0.00403296740425,0.0208918526058,9.68391001395e-06,2.04587211001e-05,1.23060164083e-05,1.48950536753e-05,7.79910857024e-05,3.46679356108e-08,0.000345106736125,0.000354513801636,0.000447463414278,0.00253867510329,1.01692611125e-06,6.17813448567e-05,3.6545777453e-05,4.43768757392e-05,0.000234248632609,1.04003806832e-07,0.00940534985526,0.00417546315747,0.00515123184392,0.0284917430397,1.30293658004e-05,0.0112750003722,0.0104710331639,0.013332049151,0.0776237732755,3.10952122465e-05,0.0117226443589,0.0165995343154,0.0216856352993,0.132660638602,5.03994743924e-05,0.0153300688748,0.0120881235431,0.0152435463824,0.0872263648785,3.58370154394e-05,0.000402854087411,0.00128423914095,0.00170701199161,0.0106857735955,3.88473478483e-06,0.00118279717682,0.00377058214811,0.00501186168285,0.0313738974877,1.1405750816e-05,0.00144923612209,0.00461995002814,0.00614084234562,0.0384412360978,1.3975030044e-05,0.000515900896273,0.00164461561779,0.00218602477656,0.0136843595425,4.97484876015e-06,0.000159102145503,0.000130971767616,0.000165608066953,0.00095230590148,3.88473478483e-07,0.000467130840688,0.000384538823909,0.000486232509913,0.00279601167504,1.1405750816e-06,0.00572357544753,0.00471160706904,0.00595762089147,0.0342584611856,1.3975030044e-05,0.000203748558172,0.000167724380641,0.000212080137302,0.0012195370072,4.97484876015e-07
0.0113153479436,0.00387370614339,0.00491180669832,0.0304454755363,9.34740217704e-06,0.0231062273875,0.00949867433561,0.0120829737023,0.075084848129,2.21492574611e-05,0.0150396221203,0.0106837068144,0.014118104125,0.095725017852,2.50699502794e-05,0.00681642294258,0.00275154523535,0.00351112689729,0.0220225758512,6.49126047727e-06,2.04587208656e-05,1.00856009227e-05,1.29531503156e-05,8.21648343151e-05,2.32384026633e-08,0.000345106731469,0.000290553099198,0.000386761577246,0.00266367291371,6.81659811455e-07,6.17813441727e-05,2.9952012522e-05,3.85730577699e-05,0.000246680504793,6.97152079898e-08,0.00940534978258,0.00342244636366,0.00446715757182,0.0299331297778,8.73376633427e-06,0.0112750002406,0.00858218370373,0.0115092031682,0.0813457205061,2.08435561666e-05,0.0117226442062,0.0136055042563,0.0186532414627,0.138703678651,3.37834733829e-05,0.0153300687062,0.00990755236469,0.013177400277,0.0914848972931,2.4022053242e-05,0.000402854079312,0.00105259879069,0.00146481812531,0.0111608885629,2.60399212065e-06,0.00118279715304,0.00309047597345,0.0043007699247,0.0327688557607,7.64543447621e-06,0.00144923609295,0.00378664195598,0.00526956882364,0.0401504250928,9.36765831803e-06,0.000515900885901,0.00134797356289,0.00187586773311,0.0142927987892,3.33471078218e-06,0.000159102143727,0.000107345885157,0.000143105763585,0.000998562163349,2.60399212065e-07,0.000467130835474,0.000315172202232,0.000420164765467,0.00293182207801,7.64543447621e-07,0.00572357538365,0.00386168439614,0.00514811809901,0.0359224940866,9.36765831803e-06,0.000203748555898,0.000137468726505,0.000183263355151,0.00127877345956,3.33471078218e-07
0.0113153478414,0.00317429613631,0.00424265622755,0.0318171178225,6.26569604772e-06,0.0231062271463,0.007783429381,0.0104320818298,0.0784582874937,1.48469609315e-05,0.0150396219329,0.00875451854216,0.0121244878464,0.099656087798,1.68047426875e-05,0.00681642287411,0.00225470093032,0.00303006082075,0.0230026263779,4.35118382057e-06,2.04587206311e-05,8.26428737635e-06,1.1168214889e-05,8.57787448949e-05,1.55770303839e-08,0.000345106726814,0.000238087031926,0.000331815860777,0.0027713094357,4.56926224595e-07,6.17813434887e-05,2.45433210359e-05,3.32449850492e-05,0.0002574402538,4.67310911517e-08,0.00940534970991,0.00280465381007,0.00384291575575,0.0311780436192,5.85436725262e-06,0.011275000109,0.00703268285912,0.00986416965393,0.0845471268219,1.39717308638e-05,0.0117226440536,0.011149269696,0.0159397485181,0.143884544241,2.26455406159e-05,0.0153300685377,0.00811874614194,0.0113066213005,0.0951524023917,1.61023224641e-05,0.000402854071213,0.000862567708222,0.00124926295507,0.011567333323,1.74549279357e-06,0.00118279712926,0.00253253642444,0.00366789054038,0.0339621953093,5.12484299631e-06,0.00144923606382,0.00310301997564,0.0044941259306,0.0416125783796,6.27927402587e-06,0.000515900875529,0.00110461695108,0.0015998245974,0.014813297954,2.23530386009e-06,0.000159102141951,8.79646485386e-05,0.000122750320137,0.00103838469512,1.74549279357e-07,0.00046713083026,0.000258268045932,0.000360400295414,0.00304874276873,5.12484299631e-07,0.00572357531977,0.00316445954287,0.00441584691577,0.0373550785712,6.27927402587e-06,0.000203748553624,0.000112648828545,0.000157195873531,0.0013297707821,2.23530386009e-07
0.0113153477391,0.00260075365116,0.00363785242248,0.0329975297343,4.20017678501e-06,0.0231062269052,0.00637693989225,0.00894155696054,0.0813601964707,9.95258310612e-06,0.0150396217455,0.00717258148259,0.0103466997997,0.103021352862,1.12649719324e-05,0.00681642280565,0.00184728451077,0.00259618847694,0.0238453496,2.91679346258e-06,2.04587203966e-05,6.77084981075e-06,9.56184857329e-06,8.88836840597e-05,1.04419813696e-08,0.000345106722158,0.000195064797761,0.000282928352496,0.0028633698109,3.06298120175e-07,6.17813428047e-05,2.0108242431e-05,2.84543010619e-05,0.000266681422223,3.13259441088e-08,0.00940534963723,0.00229799398898,0.00328410658297,0.0322454426083,3.92444466475e-06,0.0112749999774,0.00576202073455,0.00840382878266,0.087282735803,9.36587717847e-06,0.0117226439009,0.0091349714098,0.0135464477655,0.148299608653,1.51803204711e-05,0.0153300683691,0.00665184654896,0.00964172045906,0.098289511209,1.07941081858e-05,0.000402854063113,0.000706728786892,0.00105993703138,0.0119130735869,1.17008202347e-06,0.00118279710548,0.00207498655229,0.00311202136828,0.0349773038084,3.4354118706e-06,0.00144923603468,0.00254240162503,0.00381304070386,0.0428563519814,4.20927871211e-06,0.000515900865157,0.000905047326,0.00135737102234,0.0152560580441,1.49842432654e-06,0.000159102140175,7.20711716859e-05,0.000104647814828,0.00107243822014,1.17008202347e-07,0.000467130825046,0.000211604104474,0.000307250550029,0.0031487254039,3.4354118706e-07,0.00572357525589,0.00259270412371,0.00376462342285,0.0385801275425,4.20927871211e-06,0.00020374855135,9.22954072705e-05,0.000134013537779,0.00137338022936,1.49842432654e-07
0.0113153476368,0.00213056606704,0.00310036467252,0.0340065896616,2.8156858084e-06,0.0231062266641,0.00522395677668,0.00761802655644,0.0838399908699,6.67194464501e-06,0.015039621558,0.00587576320517,0.00878300174408,0.10588558262,7.55173489725e-06,0.00681642273718,0.0015132960914,0.00221123657366,0.0245652514446,1.95534006757e-06,2.04587201621e-05,5.54660855888e-06,8.13894462632e-06,9.15342714503e-05,7.00002410825e-09,0.000345106717503,0.000159796640488,0.000240002908805,0.0029416643806,2.05334040509e-07,6.17813421207e-05,1.64725530208e-05,2.42136888427e-05,0.000274568050409,2.10000723248e-08,0.00940534956455,0.00188260526357,0.00279111947034,0.0331551121213,2.63084239402e-06,0.0112749998458,0.00472032872489,0.00712383615659,0.0896075078148,6.27863273487e-06,0.0117226437482,0.00748359595595,0.0114593362626,0.152043099603,1.01764794925e-05,0.0153300682005,0.00544928122689,0.00817958494571,0.100957770241,7.23608047679e-06,0.000402854055014,0.000578968520292,0.000895379473711,0.0122057771097,7.84391590352e-07,0.0011827970817,0.00169987683548,0.00262887319946,0.0358366941218,2.30300793161e-06,0.00144923600554,0.00208279404226,0.00322105773984,0.0439093300485,2.82178749608e-06,0.000515900854785,0.000741435641008,0.00114663618274,0.0156308984999,1.00450345953e-06,0.0001591021384,5.9041679842e-05,8.87587388561e-05,0.00110139535877,7.84391590352e-08,0.000467130819833,0.000173348947954,0.00026059952975,0.0032337448263,2.30300793161e-07,0.005723575192,0.00212397832887,0.00319302632196,0.0396218379933,2.82178749608e-06,0.000203748549076,7.56096475121e-05,0.000113665752338,0.00141046316892,1.00450345953e-07
0.0113153475345,0.00174519578363,0.00262888580177,0.0348643671944,1.88740949221e-06,0.023106226423,0.00427899459777,0.00645779429996,0.0859473851556,4.47233552014e-06,0.0150396213706,0.00481290964998,0.00742242300764,0.108311504758,5.06207620366e-06,0.00681642266871,0.00123956247928,0.00187399183742,0.0251768744986,1.31070284654e-06,2.04587199276e-05,4.54325690547e-06,6.89398686495e-06,9.37848888701e-05,4.69225362722e-09,0.000345106712848,0.000130891373651,0.000202704942955,0.00300793531254,1.37639439732e-07,6.17813414367e-05,1.34928194334e-05,2.05054017684e-05,0.000281262995066,1.40767608817e-08,0.00940534949188,0.00154212775903,0.00236114731759,0.0339264291883,1.76350532156e-06,0.0112749997141,0.00386654198725,0.00601319946462,0.091574001318,4.20869082286e-06,0.0117226435955,0.00613007079893,0.00965571887302,0.155203597288,6.82149405095e-06,0.015330068032,0.00446364203393,0.00690893489158,0.10321644525,4.85048684676e-06,0.000402854046915,0.000474252157283,0.000753554508449,0.0124525770446,5.25793087006e-07,0.00118279705792,0.001392425025,0.00221246891375,0.0365613094982,1.54375144336e-06,0.00144923597641,0.00170608510325,0.00271085350189,0.0447971735426,1.89149957328e-06,0.000515900844413,0.000607334319416,0.000965013036849,0.0159469541428,6.73338395506e-07,0.000159102136624,4.83625223262e-05,7.4956592189e-05,0.00112590252458,5.25793087006e-08,0.000467130814619,0.000141994475565,0.000220075824959,0.00330569893435,1.54375144336e-07,0.00572357512812,0.0017398039762,0.00269650487319,0.0405034641466,1.89149957328e-06,0.000203748546802,6.1933760619e-05,9.59905193972e-05,0.00144184740753,6.73338395506e-08
0.0113153474322,0.00142940535142,0.00221952824762,0.0355901375349,1.26515760831e-06,0.0231062261819,0.00350467113402,0.0054509601964,0.087730017429,2.9978705382e-06,0.0150396211832,0.00394197867652,0.00624878944512,0.110357738375,3.39318216282e-06,0.00681642260024,0.00101525672808,0.00158148143512,0.0256941228405,8.78582885895e-07,2.04587196931e-05,3.72109601784e-06,5.81528482489e-06,9.56872990011e-05,3.14528479437e-09,0.000345106708192,0.000107205619702,0.000170567783905,0.00306380360795,9.22616873016e-08,6.17813407527e-05,1.10511618436e-05,1.72937159437e-05,0.000286920980071,9.43585438312e-09,0.0094053494192,0.00126311056074,0.0019895358109,0.0345776393684,1.18210286855e-06,0.0112749995825,0.00316690524494,0.00505731754297,0.0932309076586,2.82114572251e-06,0.0117226434428,0.00502090090171,0.0081085545863,0.157862180574,4.57254513884e-06,0.0153300678634,0.00365595980333,0.00581395704121,0.105120704636,3.25135078716e-06,0.000402854038816,0.000388440785053,0.000632162952804,0.012659953327,3.52446635014e-07,0.00118279703414,0.00114047909226,0.00185605801017,0.0371701753111,1.03479869735e-06,0.00144923594727,0.00139738539234,0.00227415685947,0.0455431935254,1.26789924822e-06,0.000515900834041,0.000497443008325,0.000809557217201,0.016212523274,4.51348367993e-07,0.000159102134848,3.96114808791e-05,6.30668727418e-05,0.0011465606219,3.52446635014e-08,0.000467130809405,0.000116301036076,0.000185167089924,0.00336635200936,1.03479869735e-07,0.00572357506424,0.0014249920935,0.00226878150032,0.0412466230664,1.26789924822e-06,0.000203748544528,5.07270476503e-05,8.07643690095e-05,0.00146830247217,4.51348367993e-08
0.01131534733,0.00117067443004,0.00186704019867,0.0362017736756,8.48089532676e-07,0.0231062259407,0.00287027378803,0.00458437157842,0.0892319919031,2.00960149713e-06,0.0150396209957,0.00322842842115,0.00524357333231,0.112077623517,2.27459587316e-06,0.00681642253178,0.000831483241969,0.00132981774223,0.026129849719,5.88951877792e-07,2.04587194586e-05,3.04751135256e-06,4.88799860256e-06,9.72892069884e-05,2.10841961023e-09,0.000345106703537,8.77999792083e-05,0.000143067689865,0.00311073976185,6.18469752335e-08,6.17813400686e-05,9.05073280502e-06,1.45338169626e-05,0.00029168441937,6.3252588307e-09,0.00940534934653,0.00103449900824,0.00167074255899,0.035125433934,7.92414370179e-07,0.0112749994509,0.00259368174343,0.00424011726642,0.0946222615788,1.89113525596e-06,0.0117226432901,0.00411212576778,0.00678947910929,0.160091538709,3.06517357559e-06,0.0153300676948,0.00299421371464,0.00487686879376,0.106720610971,2.17952020487e-06,0.000402854030716,0.000318133225089,0.000528856834284,0.0128336832001,2.36260130769e-07,0.00118279701036,0.000934053028746,0.00155274673903,0.0376802537981,6.93670051767e-07,0.00144923591813,0.00114445943542,0.00190252116488,0.0461681731779,8.49927371769e-07,0.000515900823669,0.000407406108283,0.000677261875536,0.0164350043162,3.02558214068e-07,0.000159102133072,3.24416197095e-05,5.28945618712e-05,0.00116391441436,2.36260130769e-08,0.000467130804191,9.52500108675e-05,0.000155300741399,0.00341730350117,6.93670051767e-08,0.00572357500036,0.0011670619366,0.00190284055993,0.0418709121994,8.49927371769e-07,0.000203748542254,4.15452175061e-05,6.77375574186e-05,0.00149052599519,3.02558214068e-08
0.0113153472277,0.000958719105149,0.00156558311526,0.0367154657903,5.68485439972e-07,0.0231062256996,0.00235057843335,0.00384350655496,0.0904932150619,1.34706201085e-06,0.0150396208083,0.00264388929109,0.004387672602,0.11351881347,1.52469118635e-06,0.00681642246331,0.000680935864049,0.00111473671489,0.0264956723625,3.94782100791e-07,2.04587192241e-05,2.49571762166e-06,4.09605999622e-06,9.86336346787e-05,1.41330107682e-09,0.000345106698882,7.19029140682e-05,0.00011967043427,0.00315005447739,4.14568315866e-08,6.17813393846e-05,7.41199232985e-06,1.21774361799e-05,0.000295681626668,4.23990323045e-09,0.00940534927385,0.000847211533332,0.00139894103492,0.0355847842544,5.31165654704e-07,0.0112749993193,0.00212408872978,0.00354537316969,0.0957872223035,1.26765254918e-06,0.0117226431375,0.00336763420953,0.00567063352597,0.161955886551,2.05462569879e-06,0.0153300675263,0.00245210224679,0.00407951182632,0.108060798134,1.4609607298e-06,0.000402854022617,0.000260535623034,0.000441366956922,0.0129788485795,1.5836823733e-07,0.00118279698658,0.000764943956177,0.00129587264199,0.0381064656855,4.64976054273e-07,0.001449235889,0.000937256559612,0.00158778316283,0.0466903942949,5.6971736741e-07,0.000515900813297,0.00033364576812,0.000565221045974,0.0166209052458,2.02808704523e-07,0.000159102131297,2.65679694789e-05,4.42411774977e-05,0.00117844923993,1.5836823733e-08,0.000467130798978,7.80047175279e-05,0.000129894027338,0.00345997838318,4.64976054273e-08,0.00572357493648,0.000955761956066,0.0015915418142,0.0423937911996,5.6971736741e-07,0.00020374853998,3.40233342409e-05,5.66559055412e-05,0.00150913950756,2.02808704523e-08
0.0113153471254,0.000785101787225,0.0013092216007,0.0371456321393,3.81071151742e-07,0.0231062254585,0.00192489125245,0.00321365813226,0.0915491949965,9.02972065507e-07,0.0150396206209,0.00216508659044,0.00366249673071,0.114723294878,1.02204170165e-06,0.00681642239484,0.000557620474822,0.00093193569796,0.0268019189861,2.64633109764e-07,2.04587189896e-05,2.04374084617e-06,3.4233725989e-06,9.97587650132e-05,9.47373901305e-10,0.000345106694226,5.88814470635e-05,9.98595303389e-05,0.00318290052017,2.77896344383e-08,6.17813387006e-05,6.06968626766e-06,1.01763649057e-05,0.000299026402469,2.84212170391e-09,0.00940534920118,0.000693795988051,0.00116839337847,0.0359689226398,3.5605469124e-07,0.0112749991877,0.00173943346316,0.00295750051676,0.0967601682654,8.49741757587e-07,0.0117226429848,0.00275779618198,0.0047257308531,0.163511304759,1.37727112496e-06,0.0153300673577,0.00200804567669,0.00340431854787,0.109180529791,9.79321454532e-07,0.000402854014518,0.000213355579519,0.000367575322837,0.0130998724749,1.0615850883e-07,0.0011827969628,0.000626421289991,0.00107921718485,0.0384617971227,3.11686013529e-07,0.00144923585986,0.000767530037179,0.00132232352132,0.0471257683084,3.81896945993e-07,0.000515900802925,0.000273226307336,0.000470722389137,0.0167758902344,1.35948154837e-07,0.000159102129521,2.17567198812e-05,3.69150906663e-05,0.00119059179911,1.0615850883e-08,0.000467130793764,6.38786787984e-05,0.00010838431677,0.0034956294667,3.11686013529e-08,0.0057235748726,0.000782681008715,0.0013279915611,0.0428306102843,3.81896945993e-07,0.000203748537706,2.78619769227e-05,4.72740105062e-05,0.00152468944824,1.35948154837e-08
0.0113153470231,0.000642900394622,0.00109224483181,0.0375049360316,2.55442594278e-07,0.0231062252174,0.00157623643069,0.00268070904431,0.0924310968321,6.05287295874e-07,0.0150396204334,0.00177292709995,0.00305064889127,0.115727639334,6.85102985459e-07,0.00681642232637,0.000456619794441,0.000777293886787,0.0270576487883,1.77390935475e-07,2.04587187551e-05,1.67355545413e-06,2.85459039886e-06,0.000100698045163,6.35051081652e-10,0.000345106689571,4.8216320362e-05,8.31537763697e-05,0.00321028056697,1.86281650618e-08,6.17813380166e-05,4.97028469009e-06,8.48472849315e-06,0.000301818378112,1.90515324496e-09,0.0094053491285,0.000568138051434,0.000973688299133,0.0362894031097,2.38673364854e-07,0.0112749990561,0.00142438048488,0.00246204244829,0.09757095958,5.69605539626e-07,0.0117226428321,0.00225830223919,0.00393068166435,0.164806302091,9.2322315026e-07,0.0153300671891,0.00164434013361,0.00283491366649,0.110113963239,6.5646641535e-07,0.000402854006419,0.000174712349963,0.00030555576024,0.0132005702727,7.11610017607e-08,0.00118279693902,0.000512963082043,0.000897125043203,0.0387574502503,2.08931805864e-07,0.00144923583073,0.000628514036356,0.00109921298775,0.0474880207727,2.55996147137e-07,0.000515900792553,0.000223739216636,0.000391299220972,0.0169048453219,9.11298302171e-08,0.000159102127745,1.78160542133e-05,3.07379242725e-05,0.0012007131327,7.11610017607e-09,0.00046713078855,5.23087124694e-05,9.02478867337e-05,0.0035253461437,2.08931805864e-08,0.00572357480871,0.00064091863843,0.00110577282361,0.0431947173568,2.55996147137e-07,0.000203748535431,2.28155022473e-05,3.93634399583e-05,0.00153765097757,9.11298302171e-09
0.0113153469208,0.000526438368155,0.000909342443829,0.0378043847623,1.71228695312e-07,0.0231062249763,0.00129069344041,0.00223155320166,0.0931659954563,4.05737164761e-07,0.015039620246,0.00145175382241,0.00253626312685,0.116563424428,4.59239347636e-07,0.00681642225791,0.00037390147627,0.000646991545651,0.0272707279981,1.18908980421e-07,2.04587185206e-05,1.37038036605e-06,2.37553331321e-06,0.000101480486933,4.2568847406e-10,0.000345106684916,3.94817275179e-05,6.91156978022e-05,0.00323305938434,1.24868619058e-08,6.17813373326e-05,4.06989204572e-06,7.06019294551e-06,0.000304143935076,1.27706542218e-09,0.00940534905582,0.000465223119119,0.000809863270244,0.036556221829,1.59987918167e-07,0.0112749989244,0.00116635358632,0.00204589702992,0.0982453198152,3.81818911872e-07,0.0117226426794,0.00184921612167,0.00326384818185,0.16588252621,6.18856443844e-07,0.0153300670206,0.00134646717544,0.00235640462378,0.110890561831,4.40043635379e-07,0.000402853998319,0.000143063538734,0.000253587958719,0.0132842103538,4.77007584544e-08,0.00118279691524,0.000420040791463,0.000744545310625,0.0390030211775,1.40051507966e-07,0.00144923580159,0.000514659909297,0.000912262879753,0.0477889094333,1.71599753765e-07,0.000515900782181,0.000183209281383,0.000324748486549,0.0170119560455,6.10862960276e-08,0.000159102125969,1.45886689162e-05,2.55476137679e-05,0.0012091331763,4.77007584544e-09,0.000467130783336,4.28329684293e-05,7.50089086434e-05,0.00355006775907,1.40051507966e-08,0.00572357474483,0.000524815972515,0.000919055456123,0.0434976218505,1.71599753765e-07,0.000203748533157,1.86824649532e-05,3.27166516423e-05,0.00154843380981,6.10862960276e-09
0.0113153468186,0.000431062345331,0.000755694827352,0.0380534649546,1.14777947103e-07,0.0231062247352,0.00105685142207,0.00185430971047,0.0937772149706,2.71973565819e-07,0.0150396200586,0.00118873238673,0.00210514325479,0.117257717325,3.07837126565e-07,0.00681642218944,0.000306160098204,0.000537569879574,0.0274479303126,7.97070177979e-08,2.04587182861e-05,1.12209949689e-06,1.97339062453e-06,0.000102131051067,2.85347319085e-10,0.00034510668026,3.23286260909e-05,5.73547833513e-05,0.00325197752155,8.37018802651e-09,6.17813366486e-05,3.33252659375e-06,5.86454873439e-06,0.000306077366446,8.56041957256e-10,0.00940534898315,0.00038094015801,0.000672459650022,0.0367779612279,1.0724303409e-07,0.0112749987928,0.000955043326376,0.00169739631131,0.0988052568036,2.55940692591e-07,0.0117226425267,0.00151419445139,0.00270609092073,0.166775509319,4.14831591435e-07,0.015330066852,0.00110252522685,0.00195549393366,0.111535559712,2.9496986479e-07,0.00040285399022,0.000117144724615,0.000210156893157,0.0133535759676,3.19747523664e-08,0.00118279689146,0.000343942022396,0.000617029807276,0.0392066816459,9.38792679791e-08,0.00144923577245,0.000421418999409,0.000756023012765,0.0480384468124,1.15026674849e-07,0.000515900771809,0.000150017265087,0.000269130022323,0.0171007866754,4.09473402888e-08,0.000159102124193,1.19456134231e-05,2.11995602839e-05,0.00121612585965,3.19747523664e-09,0.000467130778123,3.50728421872e-05,6.22428339123e-05,0.00357059858248,9.38792679791e-09,0.00572357468095,0.000429734115012,0.000762637627267,0.0437491781738,1.15026674849e-07,0.000203748530883,1.52977290391e-05,2.71484701107e-05,0.00155738874342,4.09473402888e-09
